age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
69,111070.16,0.47,0.79,246170725.19,60.48
54,131935.96,0.49,0.85,270906093.36,94.34
79,102924.2,0.33,0.42,217225641.81,20.85
65,142461.9,0.36,0.49,255021229.41,72.6
52,160667.72,0.38,0.41,272583291.9,96.64
63,143012.12,0.21,0.82,258796526.43,77.77
53,111267.52,0.58,0.78,271760090.32,95.51
81,128739.59,0.4,0.69,210188111.36,11.22
45,141189.85,0.46,0.42,275017322.9,99.97
52,85920.45,0.43,0.55,272551300.06,96.6
62,131908.82,0.3,0.53,260572807.22,80.2
53,104155.1,0.49,0.7,271780475.42,95.54
67,113785.95,0.55,0.51,250793620.68,66.81
45,94207.14,0.45,0.46,275009037.85,99.96
74,138885.38,0.21,0.74,232955919.0,42.39
75,122665.92,0.28,0.58,230017619.53,38.37
37,139657.67,0.29,0.58,271818806.28,95.59
45,100076.97,0.44,0.46,275010246.47,99.96
52,155008.08,0.42,0.78,272518526.5,96.55
69,131991.74,0.55,0.68,246169695.31,60.48
59,138282.47,0.42,0.81,265167081.65,86.49
66,95766.46,0.58,0.64,252929339.92,69.73
72,137154.72,0.5,0.84,238503467.57,49.98
45,118299.51,0.41,0.84,274970040.68,99.91
74,135258.63,0.6,0.68,232912662.29,42.33
59,117091.69,0.43,0.88,265163915.57,86.48
52,176860.53,0.45,0.56,272548564.21,96.59
54,129694.26,0.38,0.64,270948520.05,94.4
44,126975.34,0.36,0.4,274980463.86,99.92
74,110246.56,0.5,0.69,232929108.75,42.35
69,98069.67,0.43,0.86,246172046.65,60.48
74,131452.49,0.61,0.78,232898621.81,42.31
52,113098.38,0.47,0.5,272553644.61,96.6
53,106385.38,0.17,0.64,271820171.32,95.6
52,128962.46,0.51,0.56,272540816.24,96.58
83,140969.13,0.33,0.69,202797703.52,1.1
49,110947.32,0.45,0.43,274213266.87,98.87
48,117430.86,0.48,0.82,274514926.43,99.29
72,111723.19,0.43,0.53,238554832.7,50.05
43,94220.15,0.51,0.52,274796890.1,99.67
43,85333.36,0.42,0.77,274784389.63,99.65
53,111926.29,0.4,0.6,271799965.63,95.57
57,130306.26,0.57,0.42,267801449.01,90.09
48,106876.0,0.45,0.62,274542167.18,99.32
50,88823.71,0.59,0.47,273744533.18,98.23
43,99330.85,0.43,0.86,274771261.3,99.64
68,156638.28,0.32,0.69,248549056.85,63.74
57,123378.28,0.42,0.52,267807098.16,90.1
42,152789.59,0.35,0.69,274544736.66,99.33
75,95535.69,0.46,0.45,230008903.48,38.36
45,99671.37,0.29,0.85,274986001.24,99.93
60,104585.83,0.43,0.88,263717398.62,84.5
64,133153.2,0.5,0.83,256906459.14,75.18
46,100280.04,0.37,0.59,274954255.36,99.89
70,165003.3,0.33,0.58,243763771.33,57.19
77,154259.23,0.45,0.48,223810679.48,29.87
61,103882.89,0.44,0.73,262183398.69,82.4
49,147359.02,0.38,0.67,274192888.28,98.84
66,117663.98,0.49,0.67,252930909.99,69.74
67,111980.67,0.37,0.79,250782136.59,66.79
79,173679.05,0.4,0.47,217221962.95,20.85
75,103766.87,0.42,0.42,230016656.83,38.37
78,118291.67,0.35,0.47,220571222.2,25.43
65,114620.89,0.51,0.44,255005443.42,72.58
55,164158.17,0.47,0.38,270024475.23,93.14
43,150470.46,0.35,0.58,274811061.47,99.69
67,120107.59,0.33,0.59,250809707.51,66.83
54,139994.03,0.48,0.5,270954018.26,94.41
55,109522.67,0.4,0.82,269976129.41,93.07
61,107544.41,0.48,0.5,262202194.01,82.43
66,132307.09,0.27,0.81,252938989.15,69.75
53,100427.14,0.26,0.54,271819984.22,95.6
69,127787.25,0.5,0.65,246181117.33,60.5
43,94040.65,0.25,0.88,274787885.14,99.66
58,150518.26,0.53,0.4,266560518.73,88.4
47,104878.43,0.33,0.66,274800902.77,99.68
62,113370.39,0.48,0.83,260515287.05,80.12
36,85088.96,0.48,0.68,270935838.83,94.39
45,105736.13,0.39,0.54,275007978.11,99.96
68,132842.84,0.31,0.62,248559393.36,63.75
42,92761.23,0.26,0.73,274550486.32,99.33
69,91756.96,0.45,0.82,246175430.53,60.49
37,65373.93,0.4,0.42,271812011.1,95.59
55,148640.04,0.31,0.42,270040349.8,93.16
66,157176.65,0.39,0.53,252962554.75,69.78
52,108338.98,0.41,0.47,272563105.77,96.61
55,97122.9,0.47,0.56,269997082.56,93.1
68,112110.94,0.41,0.53,248557133.83,63.75
59,141757.03,0.42,0.54,265205421.19,86.54
64,138478.43,0.45,0.47,256961186.58,75.25
68,114085.55,0.52,0.9,248502037.72,63.67
48,136176.76,0.32,0.44,274582113.28,99.38
75,130201.04,0.46,0.44,230012971.39,38.36
73,140002.28,0.37,0.5,235818619.94,46.31
77,163387.11,0.22,0.86,223786252.75,29.84
73,116965.22,0.47,0.79,235769346.06,46.24
37,88729.12,0.38,0.83,271781874.23,95.54
63,156362.89,0.56,0.46,258797557.09,77.77
45,89595.81,0.54,0.89,274962050.91,99.9
61,127686.71,0.29,0.6,262213052.57,82.44
52,111138.03,0.32,0.53,272566154.6,96.62
40,91098.39,0.36,0.7,273744406.69,98.23
64,113423.21,0.47,0.82,256916316.4,75.19
43,90386.99,0.45,0.8,274777286.79,99.64
79,132361.98,0.5,0.8,217159384.44,20.76
43,87792.25,0.42,0.89,274773463.98,99.64
62,105603.31,0.43,0.6,260547380.91,80.16
79,114272.13,0.43,0.58,217198605.76,20.82
77,105331.7,0.5,0.41,223809423.89,29.87
48,100091.87,0.38,0.8,274532251.93,99.31
51,112446.99,0.54,0.5,273194756.59,97.48
54,106524.02,0.33,0.85,270930875.08,94.38
59,127770.14,0.42,0.51,265208466.35,86.54
63,136121.07,0.49,0.54,258795143.34,77.76
55,109366.88,0.56,0.36,270008975.36,93.12
45,97019.44,0.43,0.61,274996981.27,99.95
40,88183.13,0.34,0.81,273736068.21,98.22
54,85804.96,0.46,0.41,270961294.22,94.42
38,80685.64,0.33,0.59,272557008.82,96.6
35,72400.8,0.35,0.45,270014491.77,93.12
81,130662.76,0.48,0.61,210188130.9,11.22
67,127668.36,0.3,0.51,250824958.4,66.85
75,140957.88,0.36,0.51,230019425.45,38.37
65,120329.13,0.35,0.86,254974609.31,72.53
69,113960.54,0.44,0.65,246190662.25,60.51
42,111217.59,0.39,0.56,274555722.87,99.34
79,116756.92,0.34,0.65,217201166.43,20.82
67,97875.2,0.43,0.44,250813088.59,66.84
68,130812.41,0.4,0.58,248551798.35,63.74
41,95033.9,0.45,0.73,274183217.08,98.83
50,113318.24,0.31,0.52,273769048.38,98.26
41,142337.32,0.43,0.74,274176667.77,98.82
47,110792.0,0.25,0.65,274810408.47,99.69
67,109681.73,0.65,0.81,250749851.85,66.75
71,125280.21,0.37,0.83,241176034.24,53.64
50,95322.27,0.49,0.47,273753995.84,98.24
64,113587.69,0.34,0.54,256963629.18,75.26
57,142723.97,0.23,0.56,267829657.99,90.13
76,94550.94,0.57,0.45,226947971.36,34.16
57,133838.24,0.45,0.79,267767575.45,90.05
49,90500.39,0.44,0.79,274179942.98,98.83
44,103154.68,0.49,0.62,274938753.85,99.87
49,99692.12,0.44,0.64,274192654.64,98.84
72,143693.4,0.44,0.47,238561920.25,50.06
73,131022.06,0.32,0.65,235805040.02,46.29
68,127391.91,0.45,0.73,248526999.93,63.71
79,129491.03,0.42,0.71,217183011.57,20.8
69,104860.35,0.39,0.52,246208905.02,60.53
52,113116.1,0.53,0.73,272520155.18,96.55
66,103856.39,0.24,0.58,252967884.42,69.79
49,128816.93,0.39,0.71,274187101.02,98.84
60,90943.12,0.42,0.7,263739192.5,84.53
72,139852.48,0.52,0.6,238533791.81,50.03
80,118715.91,0.25,0.72,213752867.18,16.1
73,127298.45,0.43,0.84,235765325.42,46.24
66,125795.65,0.57,0.42,252951927.06,69.76
57,120099.35,0.29,0.9,267777753.65,90.06
64,128870.41,0.44,0.66,256936775.5,75.22
58,124822.61,0.44,0.73,266528894.78,88.35
40,134389.23,0.45,0.8,273715768.63,98.19
69,116846.96,0.55,0.63,246179946.56,60.49
44,123551.39,0.56,0.77,274908639.0,99.82
45,95039.3,0.42,0.5,275007340.68,99.96
52,117339.22,0.48,0.49,272554418.1,96.6
48,86577.62,0.53,0.74,274527292.0,99.3
50,107411.62,0.48,0.86,273713782.52,98.19
56,146425.88,0.5,0.89,268892211.55,91.59
57,110181.45,0.36,0.72,267791234.08,90.08
40,89078.62,0.37,0.66,273747399.51,98.23
75,105621.39,0.39,0.56,230005362.54,38.35
43,138984.54,0.27,0.91,274775076.41,99.64
39,97490.76,0.34,0.56,273209568.63,97.5
49,93102.58,0.54,0.8,274168120.01,98.81
46,109281.14,0.41,0.7,274937765.09,99.86
60,135240.7,0.5,0.71,263721638.23,84.51
52,119082.62,0.46,0.6,272543327.58,96.59
71,96963.29,0.48,0.87,241165555.34,53.63
47,115441.8,0.43,0.7,274784767.2,99.65
56,111503.47,0.49,0.88,268907882.37,91.61
46,136985.01,0.4,0.39,274978365.95,99.92
41,154789.78,0.52,0.7,274165812.02,98.81
76,124364.47,0.39,0.74,226934129.75,34.15
40,146221.14,0.35,0.78,273729910.29,98.21
61,93877.45,0.42,0.83,262176746.45,82.39
44,94952.02,0.46,0.42,274960984.29,99.9
68,145869.85,0.37,0.39,248584424.72,63.79
44,99047.35,0.42,0.69,274938594.52,99.87
69,124334.86,0.34,0.41,246231003.26,60.56
67,129090.69,0.23,0.9,250784248.75,66.8
74,110954.83,0.5,0.47,232953623.05,42.39
58,135135.87,0.44,0.68,266532950.43,88.36
63,116353.39,0.45,0.43,258813668.21,77.79
40,79779.04,0.51,0.71,273731777.94,98.21
58,100593.77,0.4,0.59,266550451.64,88.38
63,91145.79,0.42,0.41,258814871.49,77.79
55,102877.75,0.47,0.55,269997549.31,93.1
63,130247.12,0.56,0.62,258777233.75,77.74
43,81945.87,0.39,0.91,274775570.82,99.64
35,127984.9,0.56,0.46,269997319.42,93.1
47,118520.5,0.51,0.65,274780145.15,99.65
79,114431.55,0.46,0.91,217157121.59,20.76
54,116027.63,0.54,0.78,270912950.6,94.35
67,120919.59,0.39,0.88,250767739.61,66.77
67,134074.67,0.58,0.89,250736971.02,66.73
50,119755.56,0.54,0.64,273727968.33,98.21
59,189355.05,0.33,0.74,265188094.82,86.52
60,193808.28,0.48,0.51,263750401.78,84.55
49,117805.18,0.45,0.62,274192533.32,98.84
60,108358.07,0.44,0.76,263728030.45,84.52
55,117842.83,0.39,0.6,270001091.62,93.11
70,154373.09,0.36,0.78,243728537.23,57.14
53,140422.55,0.39,0.74,271781841.12,95.54
61,135915.39,0.55,0.53,262189430.5,82.41
72,134662.25,0.33,0.81,238531431.79,50.02
38,88315.41,0.38,0.63,272549244.7,96.59
41,127801.7,0.3,0.52,274222718.48,98.89
68,166727.25,0.29,0.79,248536174.88,63.72
50,121282.36,0.42,0.6,273748085.11,98.24
60,85553.82,0.49,0.76,263728560.85,84.52
47,121507.43,0.62,0.64,274768672.41,99.63
60,109284.39,0.48,0.58,263743634.9,84.54
67,119722.46,0.45,0.78,250772202.55,66.78
56,144469.83,0.53,0.72,268913785.58,91.62
53,123427.16,0.49,0.58,271791764.25,95.56
60,104887.07,0.51,0.46,263752740.3,84.55
44,95884.1,0.46,0.86,274918839.31,99.84
64,106497.34,0.48,0.37,256965626.42,75.26
54,135943.99,0.5,0.81,270907914.41,94.35
48,116888.71,0.45,0.58,274547240.53,99.33
41,145731.89,0.44,0.73,274175702.11,98.82
64,134463.79,0.34,0.85,256924197.81,75.2
54,111559.65,0.4,0.51,270960320.69,94.42
76,119954.78,0.42,0.68,226937071.83,34.15
75,149467.15,0.36,0.79,229977954.62,38.31
56,116605.24,0.29,0.76,268943859.71,91.66
60,151027.57,0.32,0.67,263750329.89,84.55
71,96192.53,0.44,0.77,241179842.23,53.65
66,112328.77,0.51,0.8,252916008.58,69.72
46,134618.88,0.51,0.85,274901666.63,99.81
72,131631.05,0.36,0.77,238532777.34,50.02
57,138381.96,0.43,0.61,267794892.34,90.09
80,112928.39,0.55,0.93,213695617.44,16.02
63,144600.91,0.27,0.63,258814700.21,77.79
60,132144.22,0.47,0.41,263765510.92,84.57
66,108810.03,0.45,0.54,252951272.4,69.76
56,112678.27,0.3,0.46,268976993.13,91.7
50,160226.24,0.49,0.48,273755793.88,98.25
59,106158.81,0.51,0.52,265197167.78,86.53
66,146867.42,0.3,0.39,252995084.21,69.82
44,92000.24,0.36,0.74,274941047.16,99.87
48,114560.29,0.33,0.45,274575563.03,99.37
39,120889.92,0.3,0.46,273228672.74,97.52
74,143069.49,0.38,0.45,232973774.29,42.41
56,108865.39,0.42,0.44,268965099.08,91.69
71,102966.64,0.37,0.57,241206361.03,53.68
60,137451.18,0.49,0.68,263727584.23,84.52
72,163276.06,0.46,0.94,238485037.58,49.96
44,110438.86,0.35,0.84,274928476.72,99.85
74,76176.06,0.3,0.8,232942219.58,42.37
60,124486.82,0.45,0.48,263759055.13,84.56
75,144719.65,0.4,0.5,230015238.18,38.36
72,107721.3,0.43,0.43,238564408.91,50.07
48,135066.4,0.25,0.8,274542523.18,99.32
59,104085.1,0.6,0.44,265195670.43,86.53
73,135654.24,0.51,0.65,235778976.19,46.25
39,147678.85,0.4,0.48,273217520.94,97.51
78,100837.05,0.37,0.53,220559992.37,25.42
66,118991.88,0.43,0.92,252908362.29,69.71
59,165010.82,0.4,0.77,265173547.14,86.5
60,148601.98,0.46,0.74,263719814.56,84.51
41,90428.34,0.52,0.66,274184613.4,98.83
47,135990.21,0.43,0.87,274759373.55,99.62
44,111299.91,0.53,0.7,274925145.9,99.85
65,87656.65,0.51,0.86,254967732.49,72.52
48,118673.24,0.51,0.56,274542607.09,99.32
69,102735.68,0.47,0.69,246183241.27,60.5
67,116139.18,0.32,0.79,250786806.22,66.8
61,142203.98,0.42,0.59,262199039.96,82.42
44,105877.42,0.51,0.81,274916125.01,99.83
44,102224.54,0.3,0.93,274926858.67,99.85
73,144772.61,0.52,0.65,235775848.75,46.25
81,152502.62,0.55,0.57,210181469.5,11.21
76,115097.25,0.44,0.65,226939029.77,34.15
78,135498.48,0.53,0.82,220502131.38,25.34
58,125342.64,0.29,0.69,266553220.68,88.39
70,110229.59,0.49,0.42,243759016.11,57.18
45,108465.25,0.5,0.67,274981739.45,99.92
39,96353.69,0.47,0.36,273216609.37,97.51
61,132888.25,0.56,0.76,262157024.86,82.37
63,112248.46,0.28,0.62,258811716.76,77.79
47,138874.37,0.57,0.64,274770239.77,99.63
37,100266.36,0.33,0.84,271782492.33,95.54
53,157342.92,0.34,0.43,271836149.71,95.62
42,84923.8,0.44,0.52,274553105.79,99.34
63,124928.02,0.47,0.62,258789045.09,77.76
72,121938.82,0.36,0.48,238570021.13,50.08
37,94548.3,0.33,0.59,271807797.16,95.58
56,141370.61,0.4,0.87,268911389.55,91.61
51,123230.15,0.49,0.84,273159936.23,97.43
47,109611.24,0.55,0.85,274756084.36,99.62
62,127133.78,0.52,0.87,260500873.06,80.1
38,103342.47,0.47,0.56,272546953.23,96.59
46,116344.59,0.59,0.57,274930498.75,99.85
62,107613.49,0.38,0.52,260561772.73,80.18
39,87611.82,0.57,0.76,273170709.74,97.45
60,133754.22,0.32,0.69,263748961.61,84.55
62,133321.84,0.46,0.48,260557586.12,80.18
69,189947.49,0.43,0.61,246191225.95,60.51
56,143079.81,0.34,0.68,268948145.14,91.66
53,104190.88,0.49,0.67,271783357.15,95.55
35,106930.02,0.42,0.85,269971028.94,93.06
63,163690.43,0.5,0.63,258778953.1,77.74
50,124258.34,0.37,0.86,273721921.9,98.2
79,117266.83,0.45,0.64,217189777.48,20.81
74,111371.24,0.46,0.77,232924540.91,42.35
52,81986.18,0.5,0.86,272521199.79,96.56
77,117366.52,0.32,0.84,223781379.49,29.83
47,137950.64,0.48,0.49,274803891.01,99.68
44,157086.18,0.38,0.47,274973295.02,99.91
68,111590.81,0.29,0.65,248556708.41,63.75
42,185487.29,0.3,0.57,274573257.85,99.37
43,91808.99,0.54,0.7,274778171.4,99.65
38,124650.23,0.46,0.89,272505730.98,96.53
56,136898.42,0.49,0.41,268963833.17,91.69
51,106846.73,0.53,0.66,273179566.49,97.46
42,86080.12,0.59,0.56,274537217.66,99.32
50,136744.36,0.37,0.86,273718312.36,98.19
77,122647.07,0.55,0.92,223742917.77,29.78
43,110767.87,0.29,0.65,274806865.8,99.69
55,118186.26,0.49,0.47,270005073.99,93.11
36,142914.03,0.4,0.8,270920383.19,94.36
76,133713.61,0.31,0.73,226943426.27,34.16
50,106123.42,0.53,0.56,273740065.86,98.22
55,138589.57,0.52,0.88,269945589.74,93.03
43,113697.42,0.31,0.89,274777601.02,99.65
44,125921.95,0.47,0.68,274931797.47,99.86
49,146944.66,0.46,0.68,274179935.59,98.83
57,163873.89,0.39,0.56,267808138.97,90.1
80,115215.06,0.46,0.65,213736471.31,16.08
77,117888.02,0.37,0.61,223802182.65,29.86
71,116840.12,0.53,0.56,241189337.17,53.66
73,147359.62,0.39,0.39,235832263.01,46.33
45,91205.24,0.48,0.54,274998827.73,99.95
53,121235.23,0.41,0.47,271813884.59,95.59
46,104438.03,0.4,0.68,274941764.55,99.87
49,109220.01,0.41,0.76,274180760.04,98.83
68,177683.54,0.52,0.7,248512402.55,63.69
46,187502.49,0.54,0.56,274932425.7,99.86
77,127295.28,0.44,0.62,223793419.25,29.85
70,102528.24,0.41,0.83,243724697.52,57.13
40,89115.1,0.27,0.61,273759904.23,98.25
73,114362.9,0.35,0.84,235778381.09,46.25
62,145898.34,0.45,0.59,260544477.19,80.16
68,109677.65,0.31,0.72,248546144.63,63.73
44,103595.59,0.46,0.42,274962805.51,99.9
48,152947.51,0.49,0.76,274511672.61,99.28
83,134707.23,0.44,0.85,202761615.55,1.05
70,119711.38,0.45,0.87,243710903.81,57.11
50,110893.01,0.58,0.85,273702271.6,98.17
63,154424.86,0.49,0.56,258793273.73,77.76
68,119481.96,0.26,0.75,248548444.3,63.74
63,108993.95,0.53,0.66,258779593.74,77.74
70,104484.05,0.49,0.66,243734198.23,57.15
44,116342.56,0.25,0.48,274981828.66,99.92
58,100601.47,0.46,0.84,266519270.46,88.34
50,158655.92,0.59,0.89,273673671.82,98.13
60,160972.39,0.48,0.6,263737940.5,84.53
39,102825.41,0.53,0.53,273194271.68,97.48
65,91125.99,0.43,0.47,255009140.74,72.58
65,111947.32,0.62,0.74,254959869.8,72.51
56,113910.64,0.32,0.58,268960773.85,91.68
82,138680.27,0.43,0.86,206510617.59,6.19
49,103631.11,0.44,0.7,274185527.12,98.83
80,115282.49,0.4,0.7,213738455.22,16.08
76,159319.78,0.41,0.66,226938668.17,34.15
47,86273.55,0.36,0.35,274824235.41,99.71
65,115301.41,0.35,0.9,254970958.77,72.53
80,114058.64,0.47,0.71,213728472.14,16.07
70,174755.89,0.31,0.88,243715834.53,57.12
57,148382.33,0.31,0.7,267799056.65,90.09
53,124114.92,0.48,0.77,271769531.78,95.53
72,112563.59,0.45,0.39,238568439.48,50.07
58,102350.21,0.35,0.74,266540629.03,88.37
55,120485.45,0.62,0.82,269946536.07,93.03
73,131417.06,0.38,0.79,235778852.08,46.25
39,124984.35,0.37,0.79,273180373.97,97.46
53,177084.18,0.35,0.51,271824247.5,95.6
82,128672.08,0.4,0.85,206518022.59,6.2
78,89368.65,0.51,0.9,220512867.84,25.35
75,102113.77,0.51,0.41,230008161.55,38.35
45,121506.54,0.5,0.87,274955512.07,99.89
48,93919.83,0.45,0.54,274550846.62,99.33
44,104346.95,0.34,0.76,274940127.79,99.87
49,134981.2,0.39,0.59,274202553.26,98.86
50,96100.69,0.4,0.85,273725822.32,98.21
54,106134.34,0.49,0.46,270956193.98,94.41
66,132665.28,0.55,0.68,252919698.0,69.72
72,122398.74,0.28,0.58,238568194.73,50.07
65,148965.97,0.45,0.61,254990285.45,72.56
73,125015.1,0.26,0.69,235806072.58,46.29
64,116048.77,0.4,0.52,256958940.05,75.25
72,119712.06,0.41,0.73,238533232.69,50.03
66,160050.88,0.35,0.89,252912451.12,69.71
78,131399.65,0.46,0.79,220516420.07,25.36
69,153444.01,0.23,0.79,246196540.98,60.52
78,125443.7,0.41,0.6,220549104.67,25.4
66,146644.74,0.49,0.58,252939702.36,69.75
75,114801.55,0.53,0.68,229975577.86,38.31
43,110141.89,0.47,0.41,274812964.57,99.69
62,128033.56,0.37,0.85,260522249.94,80.13
40,143955.23,0.55,0.5,273742372.82,98.23
50,100015.37,0.45,0.86,273719092.21,98.2
40,79510.51,0.4,0.42,273764458.28,98.26
52,110920.41,0.48,0.82,272516748.03,96.55
75,151664.53,0.3,0.43,230041275.7,38.4
71,138284.57,0.45,0.42,241217778.63,53.7
51,92588.05,0.32,0.78,273190614.41,97.47
64,115419.1,0.46,0.53,256950223.82,75.24
77,93464.82,0.44,0.78,223779709.24,29.83
58,103343.1,0.39,0.7,266540164.26,88.37
49,86648.95,0.37,0.46,274214856.29,98.87
68,99464.21,0.52,0.92,248505712.92,63.68
42,113091.23,0.48,0.67,274533484.94,99.31
47,108139.89,0.4,0.79,274779913.47,99.65
69,161207.53,0.36,0.66,246196572.88,60.52
42,85950.97,0.51,0.69,274532701.09,99.31
51,114430.98,0.24,0.53,273226219.97,97.52
41,98091.86,0.44,0.52,274203446.56,98.86
65,102007.79,0.39,0.66,254994946.49,72.56
73,141461.96,0.46,0.59,235793482.75,46.27
77,131253.17,0.4,0.58,223803627.17,29.86
77,118303.27,0.34,0.72,223793125.97,29.85
65,112309.64,0.43,0.8,254973608.97,72.53
68,122265.11,0.49,0.45,248557778.84,63.75
47,94128.72,0.43,0.57,274799617.86,99.68
55,115303.95,0.51,0.62,269984680.06,93.08
46,107461.78,0.54,0.47,274949776.16,99.88
43,102459.82,0.56,0.49,274794448.64,99.67
77,120131.2,0.39,0.39,223825863.96,29.89
74,149677.68,0.55,0.93,232877857.94,42.28
40,111141.8,0.32,0.73,273744567.48,98.23
49,90935.45,0.41,0.44,274213395.79,98.87
58,114990.9,0.55,0.39,266557592.21,88.39
66,159963.91,0.31,0.77,252938009.35,69.75
50,139792.78,0.34,0.61,273756727.78,98.25
63,135271.15,0.37,0.81,258776138.13,77.74
46,122972.52,0.47,0.79,274917524.78,99.84
76,122346.25,0.49,0.73,226922808.38,34.13
53,116159.87,0.44,0.51,271805972.46,95.58
58,121437.14,0.56,0.82,266503221.24,88.32
70,116100.7,0.44,0.91,243709652.31,57.11
78,154612.5,0.42,0.7,220531748.35,25.38
46,101076.49,0.63,0.72,274915070.58,99.83
71,156900.91,0.28,0.58,241220949.24,53.7
42,102299.2,0.32,0.6,274557791.34,99.34
41,120453.54,0.2,0.8,274200011.67,98.85
78,97731.28,0.36,0.88,220527047.77,25.37
45,122045.55,0.25,0.71,275004676.61,99.96
64,156905.35,0.36,0.8,256924350.0,75.2
65,101467.7,0.4,0.51,255009285.64,72.58
47,162608.81,0.41,0.54,274807612.89,99.69
71,108216.34,0.48,0.72,241178338.86,53.65
48,135458.37,0.52,0.51,274545649.29,99.33
79,120474.13,0.5,0.74,217172158.45,20.78
76,103886.08,0.36,0.54,226959775.14,34.18
63,107050.11,0.41,0.79,258778454.29,77.74
48,137279.75,0.54,0.78,274506227.63,99.27
63,129364.06,0.33,0.53,258818037.85,77.8
39,84812.65,0.4,0.46,273211159.07,97.5
79,121333.63,0.29,0.71,217199365.34,20.82
61,114470.18,0.59,0.89,262145155.49,82.35
61,170799.2,0.36,0.72,262186014.99,82.41
71,127407.22,0.34,0.4,241233741.05,53.72
60,160247.59,0.51,0.39,263766101.13,84.57
43,68179.39,0.45,0.5,274803684.37,99.68
75,123317.36,0.36,0.51,230015514.25,38.36
55,102584.23,0.52,0.78,269969339.51,93.06
63,111566.53,0.55,0.8,258761623.7,77.72
49,130909.03,0.3,0.55,274219997.34,98.88
43,98223.14,0.34,0.53,274812956.38,99.69
46,93578.69,0.3,0.53,274965951.4,99.9
68,126478.47,0.38,0.81,248524879.33,63.7
74,105031.04,0.42,0.65,232943170.56,42.37
71,144764.37,0.28,0.71,241201425.11,53.68
61,125542.64,0.32,0.6,262209375.51,82.44
68,165014.21,0.26,0.77,248546239.23,63.73
52,118823.83,0.49,0.54,272545983.73,96.59
73,114161.43,0.36,0.61,235803112.46,46.29
36,132344.31,0.27,0.69,270954505.09,94.41
48,94085.28,0.35,0.73,274542738.84,99.32
59,93794.48,0.51,0.58,265191274.46,86.52
60,130701.85,0.36,0.48,263770859.24,84.58
72,136952.19,0.46,0.54,238550218.7,50.05
69,94735.19,0.31,0.62,246206364.79,60.53
57,152506.81,0.28,0.79,267789428.38,90.08
59,124750.61,0.39,0.86,265168438.87,86.49
66,131078.22,0.45,0.42,252967769.84,69.79
41,104608.55,0.58,0.51,274190538.43,98.84
44,125059.63,0.52,0.52,274945670.83,99.88
57,103474.29,0.41,0.65,267793772.59,90.08
72,137263.96,0.57,0.62,238523423.95,50.01
64,152979.88,0.41,0.75,256925133.01,75.2
61,115910.42,0.41,0.49,262212177.23,82.44
62,120346.04,0.48,0.77,260520219.89,80.13
69,80533.68,0.51,0.84,246171817.23,60.48
58,129704.07,0.51,0.96,266489889.78,88.3
42,77379.77,0.27,0.89,274537085.23,99.32
57,112365.15,0.3,0.81,267787246.35,90.08
58,142151.02,0.53,0.84,266497256.06,88.31
75,91843.3,0.5,0.5,229999913.54,38.34
55,128184.16,0.48,0.49,270003490.69,93.11
62,124177.52,0.26,0.38,260595833.14,80.23
70,124322.81,0.47,0.72,243725676.61,57.13
79,100842.21,0.27,0.92,217181183.97,20.79
49,112374.66,0.53,0.51,274195386.8,98.85
39,96524.65,0.42,0.76,273182376.33,97.46
65,125798.87,0.53,0.8,254958383.35,72.51
54,115430.93,0.51,0.84,270909956.66,94.35
65,136044.63,0.31,0.67,255002669.64,72.57
60,102023.15,0.46,0.88,263715237.39,84.5
58,102111.81,0.36,0.57,266557220.52,88.39
71,125049.7,0.26,0.6,241217297.83,53.7
65,182856.13,0.53,0.67,254963539.57,72.52
65,116077.99,0.4,0.68,254990687.41,72.56
71,136828.87,0.35,0.39,241236810.93,53.73
69,100891.84,0.42,0.79,246178635.44,60.49
56,227457.3,0.36,0.76,268921810.37,91.63
74,138279.74,0.55,0.78,232903895.63,42.32
60,121816.02,0.37,0.57,263757453.14,84.56
57,127694.04,0.62,0.65,267765688.87,90.05
41,113622.32,0.53,0.56,274189838.94,98.84
