age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
24,54237.55,0.17,0.55,10804.12,15.13
50,80242.08,0.26,0.39,29534.68,28.23
39,49498.31,0.17,0.57,18556.42,20.55
34,89612.22,0.27,0.26,46361.45,39.99
39,67511.86,0.12,0.28,45594.72,39.45
29,63996.69,0.08,0.12,51831.14,43.81
55,55758.89,0.26,0.39,15752.4,18.59
54,48267.8,0.2,0.46,14246.64,17.54
53,61488.46,0.27,0.49,13613.11,17.1
37,63371.39,0.28,0.17,39539.31,35.22
38,45526.59,0.06,0.32,33123.9,30.74
36,74694.35,0.18,0.19,52455.88,44.25
59,75221.37,0.14,0.43,23144.94,23.76
32,46943.37,0.21,0.18,31954.42,29.92
33,44980.38,0.25,0.55,12484.05,16.31
49,57843.39,0.12,0.22,40805.44,36.11
19,37458.65,0.19,0.25,9322.18,14.1
21,37078.52,0.23,0.53,300.59,7.79
34,57257.81,0.08,0.33,37768.76,33.98
41,65778.65,0.25,0.11,47097.63,40.5
29,37792.14,0.2,0.35,17877.98,20.08
30,39889.69,0.29,0.14,24186.94,24.49
28,28895.58,0.13,0.59,7727.99,12.98
50,80370.63,0.08,0.39,44069.67,38.39
34,58417.06,0.18,0.23,38764.68,34.68
26,70268.04,0.07,0.38,36362.38,33.0
56,44821.16,0.29,0.14,20938.72,22.22
30,54607.23,0.06,0.5,25553.84,25.44
42,65930.47,0.24,0.56,18483.98,20.5
46,55200.67,0.18,0.54,19436.94,21.17
26,32427.65,0.14,0.27,17110.21,19.54
46,105670.32,0.07,0.26,74810.6,59.88
54,90899.61,0.21,0.12,59379.56,49.09
44,57388.76,0.2,0.43,26558.8,26.15
26,58010.0,0.12,0.37,27643.81,26.9
46,56113.33,0.28,0.33,26133.57,25.85
46,50667.93,0.13,0.55,20217.61,21.71
55,104969.85,0.16,0.18,65030.34,53.04
59,37994.76,0.19,0.1,18028.34,20.18
54,55605.06,0.08,0.14,41586.09,36.65
45,64106.58,0.28,0.21,37060.8,33.49
35,98500.55,0.14,0.12,77167.46,61.53
27,67886.17,0.07,0.35,38329.74,34.38
51,43962.55,0.15,0.26,27068.63,26.5
38,60875.79,0.2,0.19,42285.2,37.14
31,55657.26,0.18,0.48,21460.84,22.58
46,59419.67,0.22,0.2,38069.52,34.19
47,73816.53,0.06,0.44,39939.16,35.5
31,39758.44,0.12,0.27,26319.92,25.98
53,54656.95,0.25,0.36,20109.13,21.64
24,54350.23,0.07,0.57,15096.8,18.13
36,72163.66,0.26,0.12,49437.85,42.14
23,46774.52,0.07,0.35,21210.15,22.41
43,58492.96,0.26,0.53,17646.37,19.91
20,37234.21,0.14,0.39,7026.54,12.49
28,65594.41,0.2,0.24,36580.82,33.15
48,62964.79,0.09,0.3,41538.62,36.62
23,31881.41,0.07,0.44,9919.9,14.51
51,47236.49,0.1,0.55,17280.29,19.66
19,20914.88,0.08,0.12,4959.75,11.05
36,92669.46,0.13,0.14,73223.49,58.77
50,77148.39,0.18,0.26,44816.71,38.91
29,51454.08,0.2,0.22,30838.21,29.14
39,55160.62,0.25,0.23,34068.34,31.4
44,55059.86,0.21,0.21,36639.88,33.19
43,85029.71,0.2,0.2,56135.42,46.82
40,110841.07,0.15,0.17,81048.82,64.24
45,54737.09,0.17,0.57,18903.43,20.79
31,78947.97,0.15,0.17,55705.11,46.52
51,61846.56,0.26,0.2,34083.05,31.41
52,57814.81,0.11,0.22,38511.52,34.5
59,89868.33,0.05,0.57,25552.93,25.44
53,60191.88,0.21,0.48,17378.96,19.73
19,42007.43,0.1,0.49,5159.31,11.18
39,65482.57,0.27,0.15,43153.46,37.75
24,28885.19,0.26,0.52,1590.18,8.69
46,67519.56,0.07,0.3,46239.1,39.9
35,51427.53,0.08,0.23,40101.95,35.61
23,28721.37,0.17,0.39,6819.02,12.35
49,55155.53,0.2,0.51,18119.92,20.25
23,37270.93,0.12,0.49,8704.07,13.66
56,78924.29,0.23,0.54,13108.82,16.74
21,28185.29,0.2,0.56,-2095.32,6.11
41,52124.41,0.13,0.22,39420.9,35.14
55,62826.28,0.06,0.31,36180.69,32.87
55,44054.54,0.24,0.11,25716.92,25.56
28,43151.6,0.1,0.54,15226.73,18.22
28,34399.07,0.26,0.18,19040.47,20.89
37,78335.66,0.16,0.53,29806.69,28.42
35,54672.06,0.19,0.26,34138.61,31.44
39,61168.05,0.27,0.28,32780.72,30.5
32,74247.56,0.27,0.12,48711.62,41.63
27,41131.69,0.14,0.26,23188.3,23.79
19,32640.42,0.1,0.54,-232.79,7.42
31,42695.1,0.24,0.11,29770.88,28.39
22,30019.44,0.16,0.3,8883.16,13.79
19,25727.71,0.1,0.12,8540.45,13.55
58,49635.51,0.28,0.29,14629.55,17.81
50,56440.22,0.1,0.19,41730.43,36.75
52,65699.22,0.06,0.23,47007.29,40.44
46,51669.07,0.06,0.54,25284.13,25.25
49,67509.16,0.21,0.32,34628.73,31.79
26,57511.83,0.22,0.24,29171.16,27.97
57,50884.43,0.13,0.39,18618.18,20.59
44,52540.73,0.13,0.17,41693.44,36.73
52,62256.43,0.13,0.23,39260.29,35.03
21,37917.8,0.22,0.37,6746.33,12.29
30,57816.09,0.06,0.22,43050.74,37.68
19,73805.8,0.28,0.44,8550.23,13.56
23,45460.84,0.11,0.35,19151.41,20.97
48,54013.32,0.3,0.49,14826.82,17.94
48,51368.25,0.09,0.57,20240.99,21.73
35,48295.03,0.24,0.16,33463.33,30.97
41,46196.46,0.11,0.27,34371.38,31.61
33,75606.75,0.07,0.26,54258.38,45.51
55,38265.5,0.27,0.18,17788.1,20.01
39,69924.64,0.26,0.51,21485.14,22.6
32,45513.75,0.15,0.48,19538.5,21.24
20,32066.36,0.23,0.34,3672.63,10.15
29,41910.95,0.19,0.37,19208.49,21.01
57,89966.08,0.26,0.13,48808.35,41.7
56,58433.95,0.13,0.38,24273.66,24.55
52,75844.03,0.18,0.5,24233.98,24.52
56,86392.57,0.17,0.39,33610.55,31.08
52,63539.9,0.14,0.23,39699.21,35.33
36,45843.98,0.27,0.43,18506.35,20.52
48,59221.54,0.09,0.28,40048.94,35.58
33,47759.4,0.09,0.37,29303.97,28.06
45,55926.27,0.19,0.34,30220.72,28.71
52,59495.0,0.21,0.29,29146.79,27.96
56,56183.7,0.1,0.46,20254.7,21.74
51,68459.01,0.15,0.54,21829.75,22.84
42,72334.68,0.29,0.1,49486.66,42.18
33,55309.72,0.11,0.57,21397.16,22.54
48,69322.03,0.22,0.36,32531.91,30.32
35,51582.99,0.24,0.45,20468.47,21.89
23,73018.5,0.16,0.53,16932.93,19.42
47,55043.34,0.28,0.33,24623.63,24.79
22,67914.74,0.23,0.52,9649.71,14.32
28,35722.65,0.16,0.19,22900.78,23.59
35,53645.6,0.19,0.18,38296.15,34.35
28,47099.64,0.22,0.43,16334.93,19.0
35,63589.85,0.2,0.54,21600.46,22.68
38,77506.71,0.27,0.55,19632.8,21.3
42,48131.06,0.14,0.42,26290.57,25.96
23,31286.42,0.12,0.36,10201.92,14.71
52,45400.18,0.1,0.27,28498.98,27.5
24,74813.56,0.06,0.59,21583.53,22.67
20,43967.88,0.06,0.26,19537.28,21.24
31,42442.24,0.27,0.47,13420.16,16.96
29,46931.0,0.22,0.37,20170.33,21.68
41,86981.17,0.22,0.4,38507.7,34.5
34,54183.59,0.2,0.3,31343.27,29.49
49,57394.29,0.26,0.58,11296.31,15.48
29,43091.93,0.17,0.39,19919.65,21.5
34,45832.3,0.27,0.57,11712.46,15.77
26,73912.65,0.14,0.1,53725.04,45.14
22,82997.49,0.28,0.39,20219.4,21.71
58,44378.78,0.22,0.46,6759.62,12.3
22,74048.7,0.11,0.47,23431.95,23.96
43,55967.94,0.19,0.55,19564.24,21.26
21,50306.94,0.18,0.1,27295.03,26.66
50,93367.67,0.08,0.1,77548.1,61.79
21,38734.26,0.2,0.34,9445.07,14.18
45,58122.95,0.13,0.11,48476.3,41.47
47,77799.62,0.06,0.59,30835.77,29.14
50,48713.63,0.29,0.21,25901.38,25.69
37,84200.47,0.21,0.34,43537.6,38.02
39,63691.6,0.27,0.13,43706.03,38.13
23,36658.97,0.22,0.36,9471.03,14.2
36,51672.57,0.14,0.29,34429.82,31.65
46,47366.01,0.18,0.12,37307.91,33.66
40,54588.23,0.22,0.27,33595.07,31.06
39,57603.42,0.29,0.3,29189.59,27.98
24,33338.66,0.11,0.59,5282.57,11.27
19,36396.32,0.27,0.2,7300.72,12.68
23,52600.69,0.28,0.37,12354.75,16.22
59,52213.52,0.22,0.59,884.72,8.2
30,66327.92,0.28,0.5,16170.65,18.88
44,52515.87,0.15,0.6,18133.35,20.26
52,80982.32,0.29,0.58,10213.63,14.72
32,58291.44,0.23,0.34,27946.87,27.12
44,98634.04,0.06,0.45,53124.18,44.72
45,134961.0,0.28,0.16,81200.22,64.35
27,44013.9,0.17,0.32,21186.13,22.39
44,56796.19,0.17,0.5,23537.36,24.03
40,58262.69,0.19,0.35,32049.58,29.98
48,73123.48,0.09,0.45,36490.3,33.09
35,87946.15,0.17,0.47,36225.35,32.9
44,54166.01,0.26,0.23,32758.57,30.48
54,66169.23,0.05,0.54,24765.56,24.89
19,35065.01,0.12,0.33,7615.15,12.9
26,60212.81,0.05,0.21,42533.8,37.31
53,95056.6,0.15,0.53,28661.97,27.62
33,53820.64,0.23,0.31,28250.18,27.33
40,44396.52,0.25,0.48,18089.51,20.22
32,70233.08,0.29,0.37,26887.49,26.38
44,52254.61,0.2,0.29,31211.69,29.4
46,60615.66,0.11,0.5,27401.9,26.74
41,77021.76,0.28,0.39,30738.87,29.07
32,61294.75,0.24,0.3,31227.22,29.41
42,60911.2,0.19,0.15,44967.49,39.02
20,31321.73,0.22,0.55,-3244.53,5.31
44,39170.31,0.28,0.12,28459.13,27.47
32,69226.5,0.23,0.53,19526.34,21.23
25,43919.34,0.14,0.28,21918.45,22.9
21,75724.82,0.23,0.42,18048.83,20.2
41,68953.63,0.06,0.56,31755.68,29.78
36,52401.64,0.15,0.18,40306.02,35.76
56,79886.31,0.15,0.38,32662.54,30.41
53,84311.73,0.09,0.48,34792.09,31.9
33,54112.99,0.06,0.48,28790.65,27.71
43,87768.62,0.08,0.36,53645.45,45.08
55,51513.51,0.21,0.41,15881.22,18.68
46,65301.45,0.25,0.48,21615.69,22.69
28,61981.05,0.3,0.52,10987.29,15.26
57,72105.71,0.14,0.48,21768.58,22.8
35,70203.95,0.2,0.28,41169.45,36.36
57,52588.57,0.28,0.6,187.25,7.71
40,84243.84,0.09,0.32,55129.83,46.12
44,60884.81,0.23,0.11,44761.06,38.87
43,55002.57,0.24,0.28,31297.56,29.46
35,51524.82,0.07,0.16,43876.28,38.25
31,105773.54,0.27,0.16,62698.49,51.41
38,51372.76,0.25,0.24,31379.52,29.52
43,90577.49,0.06,0.13,79006.9,62.81
22,29334.63,0.07,0.44,6905.67,12.41
28,60305.27,0.06,0.14,48123.23,41.22
21,45820.85,0.13,0.2,21716.54,22.76
59,93804.78,0.18,0.15,54755.5,45.86
36,51107.85,0.18,0.13,39910.15,35.48
54,48243.41,0.12,0.23,29258.24,28.03
40,60087.45,0.28,0.39,25870.27,25.66
52,100917.4,0.14,0.58,27818.71,27.03
26,38056.73,0.06,0.54,12940.79,16.63
58,34002.78,0.13,0.54,4298.79,10.58
37,61282.22,0.18,0.19,43752.86,38.17
59,74044.08,0.15,0.23,36790.66,33.3
55,46733.89,0.12,0.14,31274.87,29.44
24,62280.64,0.08,0.49,22030.03,22.98
44,50292.56,0.25,0.13,35425.1,32.34
52,58742.07,0.3,0.38,18610.88,20.59
24,60092.07,0.13,0.22,34162.72,31.46
55,45191.11,0.15,0.22,25246.05,25.23
51,64337.91,0.2,0.6,13609.85,17.09
40,87570.21,0.23,0.48,31169.54,29.37
39,69647.11,0.15,0.52,28653.95,27.61
24,36702.66,0.28,0.39,7920.1,13.12
24,81032.45,0.19,0.54,17577.24,19.87
22,54681.33,0.16,0.42,15334.32,18.3
48,43790.06,0.21,0.57,12398.95,16.25
29,69697.06,0.29,0.24,33821.64,31.22
48,54785.37,0.25,0.4,22503.64,23.31
49,65352.75,0.06,0.45,34780.2,31.89
42,82620.2,0.13,0.3,52296.98,44.14
27,43066.84,0.17,0.54,11458.48,15.59
21,23618.53,0.13,0.59,-1958.51,6.21
49,96752.86,0.23,0.35,43970.41,38.32
58,80690.75,0.26,0.3,28706.21,27.65
55,57665.12,0.23,0.34,21594.55,22.68
54,76092.04,0.3,0.53,11324.7,15.5
42,57244.81,0.12,0.42,31667.55,29.72
49,63702.25,0.27,0.12,40927.45,36.19
24,43876.33,0.24,0.37,12445.08,16.28
20,34356.26,0.14,0.11,15608.1,18.49
38,66978.83,0.23,0.49,23918.54,24.3
46,48778.44,0.08,0.26,36175.54,32.87
29,49410.77,0.25,0.34,21221.29,22.41
22,47919.24,0.18,0.5,8022.59,13.19
33,103714.88,0.12,0.12,81650.47,64.66
24,32401.49,0.21,0.18,15005.48,18.07
48,71593.75,0.21,0.3,38079.88,34.2
56,69587.47,0.1,0.21,42947.33,37.6
20,20280.1,0.06,0.27,3544.06,10.06
33,64324.56,0.16,0.6,19017.04,20.87
29,70079.11,0.19,0.51,21242.7,22.43
26,59599.51,0.27,0.54,8994.44,13.87
44,61476.79,0.28,0.57,13828.56,17.25
23,49969.15,0.18,0.27,21545.81,22.64
24,48749.41,0.24,0.25,20192.91,21.7
44,45178.41,0.16,0.22,33096.31,30.72
22,45800.75,0.24,0.52,4260.68,10.56
37,55184.16,0.1,0.44,30496.02,28.9
38,51771.31,0.14,0.22,38197.24,34.28
51,137300.95,0.21,0.29,69798.43,56.38
38,87732.23,0.05,0.35,57181.65,47.55
30,40760.5,0.23,0.36,17932.93,20.12
19,42916.54,0.26,0.54,-3336.69,5.25
44,95787.9,0.15,0.29,58585.5,48.54
32,40135.89,0.16,0.55,14514.62,17.73
56,59390.2,0.26,0.32,20124.75,21.65
55,60950.81,0.24,0.47,13905.56,17.3
29,38538.01,0.12,0.57,12986.62,16.66
54,66137.68,0.13,0.55,18881.31,20.78
31,78348.16,0.22,0.13,53500.62,44.98
21,75551.49,0.19,0.2,37063.6,33.49
51,57802.15,0.09,0.34,33736.03,31.16
24,122801.83,0.13,0.32,63770.52,52.16
28,32006.06,0.27,0.42,9658.86,14.33
23,50389.51,0.22,0.57,4387.59,10.65
41,46575.23,0.3,0.16,30977.92,29.24
28,53217.16,0.24,0.33,22872.35,23.57
20,31953.39,0.29,0.2,6369.3,12.03
31,64214.43,0.1,0.55,24584.99,24.77
58,54464.37,0.24,0.58,2301.88,9.19
20,28607.38,0.06,0.34,7298.58,12.68
38,51179.12,0.22,0.15,37534.21,33.82
19,87225.54,0.17,0.49,17840.51,20.05
55,66625.75,0.14,0.45,24053.21,24.39
27,32818.98,0.27,0.28,13874.3,17.28
35,68743.78,0.26,0.54,17779.91,20.01
27,47610.13,0.06,0.59,15830.99,18.65
29,53121.85,0.2,0.38,23060.31,23.7
33,72913.11,0.14,0.38,38174.64,34.27
42,87287.98,0.15,0.25,57611.32,47.86
56,47430.54,0.26,0.39,11905.4,15.9
53,59893.44,0.13,0.32,32121.02,30.03
48,55079.56,0.29,0.25,28506.88,27.51
49,72881.51,0.09,0.13,58522.74,48.49
23,41008.47,0.22,0.23,16835.26,19.35
32,56811.15,0.22,0.2,35962.06,32.72
29,49158.1,0.11,0.37,26134.97,25.85
27,48875.07,0.13,0.4,21630.0,22.7
52,102342.12,0.26,0.4,34436.66,31.65
30,125209.3,0.24,0.29,59870.53,49.43
53,66738.04,0.13,0.31,35853.1,32.64
53,58846.51,0.18,0.52,16553.07,19.15
19,20160.06,0.07,0.34,155.11,7.69
58,46617.09,0.1,0.59,6912.43,12.41
40,59939.28,0.17,0.32,36106.49,32.82
47,53370.99,0.07,0.42,30277.93,28.75
26,40965.79,0.26,0.13,22799.52,23.52
29,89954.91,0.23,0.43,31698.85,29.74
59,55777.79,0.29,0.53,1598.55,8.7
55,60854.93,0.22,0.57,9068.95,13.92
32,47544.75,0.29,0.6,8615.67,13.6
48,87130.1,0.19,0.24,52647.41,44.38
53,57242.65,0.2,0.39,22277.53,23.15
39,54351.15,0.29,0.33,26146.32,25.86
55,42154.97,0.21,0.38,13773.99,17.21
23,43458.98,0.06,0.18,27225.76,26.61
37,52919.65,0.23,0.53,18313.08,20.38
32,97060.28,0.28,0.55,19429.13,21.16
44,109373.84,0.25,0.32,51448.04,43.55
22,28484.85,0.2,0.24,8918.05,13.81
43,49404.23,0.22,0.17,35322.51,32.27
43,58654.38,0.3,0.44,20355.4,21.81
36,49384.1,0.07,0.26,38042.27,34.17
58,59893.98,0.22,0.55,6491.73,12.12
26,44420.11,0.12,0.44,17599.9,19.88
57,61944.88,0.21,0.42,17038.72,19.49
58,76745.9,0.2,0.38,25002.19,25.06
32,43649.72,0.09,0.12,37503.09,33.8
50,81687.08,0.1,0.57,28820.33,27.73
56,48778.47,0.21,0.41,14131.58,17.46
51,120780.54,0.08,0.6,39575.77,35.25
41,100637.12,0.12,0.37,57089.09,47.49
33,55614.64,0.26,0.46,19534.32,21.23
51,49637.98,0.13,0.13,37634.14,33.89
43,49119.15,0.17,0.42,25280.51,25.25
35,75849.1,0.29,0.48,22084.51,23.02
51,60947.57,0.11,0.49,25343.62,25.3
20,57181.94,0.15,0.49,10801.11,15.13
32,118274.29,0.2,0.21,72124.42,58.0
58,46512.44,0.24,0.59,824.93,8.15
58,42209.67,0.28,0.6,-1828.23,6.3
57,60420.07,0.28,0.14,29129.6,27.94
24,69809.44,0.24,0.57,8529.56,13.54
24,34466.86,0.11,0.24,17718.43,19.97
21,41426.88,0.06,0.44,11768.71,15.81
25,77876.03,0.15,0.27,42267.2,37.13
26,31876.03,0.09,0.58,8361.97,13.42
33,61152.81,0.23,0.15,41596.92,36.66
47,55340.1,0.22,0.35,27754.32,26.98
51,63384.55,0.06,0.31,40383.55,35.81
48,75558.42,0.26,0.26,38987.96,34.84
57,60902.4,0.11,0.42,22535.01,23.33
45,50567.73,0.16,0.17,38817.08,34.72
54,52874.85,0.22,0.46,14819.47,17.94
47,94678.38,0.16,0.59,27559.09,26.85
56,63686.98,0.16,0.5,16877.05,19.38
51,77494.18,0.07,0.53,32079.72,30.01
55,63085.45,0.15,0.28,32607.57,30.37
45,78136.69,0.24,0.26,43267.07,37.83
51,55878.38,0.28,0.36,21061.49,22.3
22,32860.48,0.15,0.12,16492.94,19.11
40,76150.27,0.16,0.57,26286.54,25.96
20,62343.94,0.23,0.17,27470.29,26.78
28,40497.27,0.29,0.55,6353.8,12.02
23,36679.81,0.12,0.14,21301.71,22.47
28,49383.16,0.16,0.51,16011.42,18.77
51,99837.15,0.25,0.18,58184.65,48.26
56,68196.85,0.2,0.12,41852.67,36.84
31,40419.54,0.08,0.46,20801.65,22.12
49,60773.3,0.21,0.24,35736.77,32.56
54,56139.31,0.1,0.46,22813.86,23.53
42,48770.78,0.18,0.38,27051.2,26.49
33,55735.5,0.18,0.15,40418.96,35.84
47,58471.04,0.27,0.57,13224.05,16.82
26,43966.25,0.17,0.33,20037.66,21.59
23,38710.29,0.12,0.47,10056.24,14.61
47,96102.04,0.11,0.35,55776.87,46.57
22,37554.68,0.27,0.4,5073.67,11.13
30,55003.52,0.09,0.25,37587.69,33.86
20,38135.09,0.16,0.2,14311.9,17.58
45,55908.17,0.1,0.37,34374.82,31.61
49,63421.18,0.24,0.32,29985.6,28.54
54,60724.82,0.17,0.3,30284.86,28.75
54,60954.84,0.14,0.44,23814.1,24.23
44,51987.01,0.14,0.45,26503.49,26.11
45,59764.52,0.26,0.12,41336.94,36.48
23,58629.54,0.19,0.27,25909.5,25.69
38,58270.08,0.23,0.31,32462.86,30.27
29,55645.59,0.27,0.15,32949.45,30.61
28,54479.26,0.28,0.22,27448.26,26.77
58,63504.4,0.13,0.13,40031.62,35.56
56,68105.44,0.29,0.6,3249.43,9.85
24,43451.69,0.06,0.47,16310.5,18.98
26,37789.6,0.14,0.14,24800.9,24.92
41,48119.91,0.27,0.11,34855.62,31.95
44,83171.64,0.12,0.46,39884.23,35.46
30,68697.18,0.12,0.32,39979.19,35.53
44,74555.59,0.13,0.49,33183.82,30.78
31,70735.76,0.2,0.56,18894.66,20.79
58,53967.57,0.16,0.4,16641.08,19.21
36,51438.05,0.23,0.19,34370.7,31.61
43,50694.82,0.27,0.49,17223.5,19.62
51,48478.64,0.22,0.58,10518.05,14.93
58,82017.87,0.1,0.39,34443.16,31.66
30,47499.31,0.28,0.44,14509.35,17.72
54,81092.18,0.12,0.27,47838.42,41.02
22,39928.0,0.09,0.29,17764.87,20.0
23,35550.41,0.07,0.47,10469.53,14.9
55,46001.53,0.19,0.56,7746.99,12.99
26,41213.98,0.08,0.41,18655.27,20.62
46,94530.42,0.08,0.49,43839.26,38.23
49,49284.72,0.13,0.19,36192.94,32.88
27,108415.44,0.12,0.21,72155.11,58.02
47,52060.51,0.2,0.37,26318.64,25.98
32,70368.38,0.25,0.19,41994.77,36.94
58,54200.1,0.24,0.42,11156.66,15.38
59,50770.48,0.12,0.25,23769.73,24.2
40,47342.37,0.11,0.5,23960.34,24.33
29,51572.51,0.29,0.5,11299.09,15.48
41,48633.54,0.05,0.33,35410.39,32.33
19,19576.77,0.27,0.19,-1290.0,6.68
55,60877.59,0.1,0.42,25783.35,25.6
39,53029.8,0.29,0.6,11858.54,15.87
44,103436.98,0.14,0.41,51776.51,43.78
54,79680.73,0.16,0.12,55168.09,46.15
41,103336.11,0.23,0.11,74140.18,59.41
19,28202.4,0.2,0.26,3390.89,9.95
58,58526.68,0.13,0.2,32355.21,30.2
33,34817.88,0.19,0.51,14264.63,17.55
39,57364.77,0.23,0.52,19546.65,21.24
27,52021.19,0.06,0.23,35862.15,32.65
27,52932.33,0.05,0.26,35064.7,32.09
28,51151.19,0.16,0.22,31555.4,29.64
44,63785.05,0.08,0.55,27934.69,27.11
59,32465.86,0.22,0.35,5454.66,11.39
53,64557.24,0.1,0.43,29274.43,28.04
43,71049.25,0.16,0.31,42979.93,37.63
44,92070.04,0.1,0.42,49560.23,42.23
29,59285.93,0.19,0.29,31606.51,29.67
56,56232.96,0.08,0.27,31910.17,29.89
20,61740.39,0.06,0.42,22133.65,23.05
25,26257.41,0.06,0.4,10755.29,15.1
36,52711.19,0.29,0.25,29345.95,28.09
45,52983.37,0.09,0.17,43749.91,38.16
52,60391.09,0.23,0.28,29288.72,28.05
45,42241.94,0.07,0.31,31155.59,29.36
35,87757.17,0.08,0.41,49262.97,42.02
42,58822.25,0.18,0.56,21003.2,22.26
43,67950.13,0.17,0.12,53713.59,45.13
25,51212.21,0.29,0.22,21758.36,22.79
24,73119.11,0.29,0.2,33353.05,30.9
42,43780.94,0.24,0.35,23126.34,23.75
51,63191.21,0.2,0.31,31463.81,29.57
47,86456.68,0.16,0.46,35664.48,32.51
40,60357.79,0.14,0.22,44038.85,38.37
44,51085.66,0.29,0.4,20829.52,22.14
46,54716.19,0.2,0.54,18216.83,20.31
39,55918.88,0.19,0.56,19240.06,21.03
25,38256.34,0.11,0.58,8600.25,13.59
35,56714.44,0.06,0.49,30072.17,28.6
38,95587.06,0.29,0.55,20718.99,22.06
59,47379.48,0.13,0.22,22435.37,23.26
38,54254.24,0.16,0.2,40246.26,35.71
40,69789.93,0.08,0.1,62667.01,51.39
46,60164.76,0.26,0.45,21268.95,22.45
58,41405.26,0.06,0.57,8247.46,13.34
25,46650.17,0.26,0.19,22103.0,23.03
19,35602.79,0.09,0.42,5746.6,11.6
50,81194.78,0.27,0.47,22329.38,23.19
31,43475.73,0.23,0.56,11044.59,15.3
48,81969.71,0.09,0.42,42705.45,37.43
41,60702.13,0.19,0.59,18880.94,20.78
37,47249.19,0.13,0.27,33538.88,31.03
50,47040.58,0.09,0.27,31171.1,29.37
48,112653.47,0.26,0.37,43677.59,38.11
47,60261.82,0.15,0.29,37345.48,33.69
47,81019.96,0.15,0.1,64419.73,52.61
48,44751.46,0.09,0.47,22493.99,23.3
34,142536.32,0.15,0.48,58092.88,48.19
58,73696.51,0.27,0.47,11991.0,15.96
37,56655.52,0.14,0.27,38351.87,34.39
36,55330.64,0.29,0.36,24295.23,24.56
19,50756.85,0.29,0.28,10111.46,14.65
32,68767.41,0.09,0.11,58443.89,48.44
20,41969.66,0.09,0.38,11896.65,15.9
46,62910.35,0.27,0.16,39942.68,35.5
48,72411.31,0.15,0.14,54428.53,45.63
56,40276.52,0.05,0.48,14411.93,17.65
22,37457.67,0.12,0.1,21883.29,22.88
19,19809.36,0.2,0.58,-7421.63,2.39
26,59930.26,0.25,0.36,21284.95,22.46
47,53797.86,0.08,0.59,20947.65,22.22
57,40546.94,0.08,0.13,26412.56,26.04
21,30800.37,0.28,0.39,1242.13,8.45
50,64218.11,0.24,0.27,32806.77,30.51
28,48793.31,0.2,0.52,13530.45,17.04
28,38130.14,0.24,0.28,18076.27,20.22
37,42682.47,0.16,0.23,31243.83,29.42
52,62077.84,0.24,0.53,14294.66,17.57
51,53650.76,0.14,0.29,31446.87,29.56
41,58444.04,0.11,0.11,50992.87,43.23
46,60379.12,0.23,0.3,32654.8,30.41
50,69218.37,0.15,0.43,30506.75,28.91
25,63815.69,0.3,0.23,27071.48,26.5
47,64969.03,0.14,0.32,38847.01,34.74
26,44500.81,0.28,0.13,24133.93,24.45
19,37472.19,0.28,0.39,298.31,7.79
21,36084.44,0.11,0.48,6270.3,11.96
42,45188.35,0.25,0.31,25344.46,25.3
41,84539.31,0.16,0.31,50310.87,42.75
26,66645.38,0.28,0.14,36091.9,32.81
55,111409.78,0.16,0.2,67194.31,54.55
21,106409.87,0.24,0.18,53665.09,45.1
51,47721.08,0.17,0.34,24561.24,24.75
46,57987.65,0.11,0.36,34866.98,31.95
26,126375.83,0.1,0.57,38822.67,34.72
52,60299.99,0.16,0.14,42398.4,37.22
53,64347.64,0.24,0.4,22022.94,22.97
50,45428.17,0.2,0.36,21507.35,22.61
42,64841.68,0.22,0.36,32813.29,30.52
32,106473.44,0.12,0.54,39485.69,35.18
50,89632.41,0.17,0.2,57776.02,47.97
34,50086.22,0.06,0.12,45131.26,39.13
22,37139.4,0.25,0.44,4241.78,10.54
55,45678.99,0.3,0.27,16315.38,18.98
39,50737.84,0.15,0.11,42974.21,37.62
32,37410.61,0.05,0.23,30023.49,28.57
49,60893.53,0.09,0.25,41819.8,36.81
36,94431.89,0.21,0.41,40538.94,35.92
25,53567.55,0.2,0.19,29212.95,28.0
28,81978.55,0.25,0.31,36513.25,33.11
25,69450.43,0.11,0.34,34418.38,31.64
51,54045.24,0.24,0.33,23753.92,24.18
41,52441.57,0.22,0.59,15252.04,18.24
39,52088.99,0.13,0.12,44389.21,38.61
37,42602.66,0.19,0.58,15168.13,18.18
37,60849.89,0.09,0.39,36894.04,33.37
54,36113.36,0.16,0.5,10214.27,14.72
47,73224.7,0.27,0.32,33958.39,31.32
36,60828.89,0.16,0.33,36293.78,32.95
20,47213.08,0.26,0.54,-915.61,6.94
19,58535.09,0.2,0.55,3097.44,9.74
23,47603.98,0.1,0.22,26608.86,26.18
38,99750.85,0.2,0.2,65759.52,53.55
29,64283.96,0.18,0.35,31004.42,29.25
20,29321.15,0.15,0.55,-1299.48,6.67
21,37437.92,0.08,0.26,15757.94,18.59
41,41317.76,0.15,0.43,22736.28,23.47
30,43047.86,0.07,0.45,22288.55,23.16
38,55576.39,0.07,0.49,29292.23,28.06
23,54058.13,0.15,0.38,19201.49,21.0
55,49345.64,0.13,0.3,24855.75,24.96
56,43900.25,0.28,0.58,1350.9,8.52
48,43626.66,0.14,0.41,22664.23,23.42
27,42525.57,0.24,0.46,11443.72,15.58
52,111802.85,0.18,0.27,60592.26,49.94
53,64818.74,0.23,0.43,20829.08,22.14
